created_at,id,full_text,cleaned_text,entities,retweet_count,favorite_count,CountyId,user_name,user_followers_count,user_friends_count,user_listed_count,favourites_count,user_location,geo
2020-04-07 20:36:41+00:00,1247624359767932930,"Created some last minute jazz content with eboni_ramm for @accessfreely before the 5p lockdown. Be safe out there and stay healthy. @ Columbia, South Carolina https://t.co/6ucBuP3vpZ","created last minute jazz content eboniramm accessfreely p lockdown safe stay healthy columbia south carolina
","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'accessfreely', 'name': 'Richland Library', 'id': 36178006, 'id_str': '36178006', 'indices': [58, 71]}], 'urls': [{'url': 'https://t.co/6ucBuP3vpZ', 'expanded_url': 'https://www.instagram.com/p/B-sXuzsnX2T/?igshid=qd2b1k3v9d3u', 'display_url': 'instagram.com/p/B-sXuzsnX2T/…', 'indices': [159, 182]}]}",0,1,45079,Mark Rapp,612,436,26,242,"Columbia, SC","[-81.0442, 34.0006]"
2020-04-07 20:39:00+00:00,1247624942859976704,"#FIFA confirms that the summer transfer window will be moved as a result of the #coronavirus pandemic, with expiring contracts to be extended beyond June.  https://t.co/unkshrrOgI","fifa confirms summer transfer window moved result pandemic expiring contracts extended beyond june
","{'hashtags': [{'text': 'FIFA', 'indices': [0, 5]}, {'text': 'coronavirus', 'indices': [80, 92]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/unkshrrOgI', 'expanded_url': 'https://www.agonasport.com/agonasport-allnews/fifa-confirms-movement-of-transfer-window-and-flexibility-concerning-contracts', 'display_url': 'agonasport.com/agonasport-all…', 'indices': [156, 179]}]}",0,1,,AGONAsport,1548,1770,16,170,,"[-74.0007613, 40.7207559]"
2020-04-07 20:39:42+00:00,1247625118546829312,"Workin hard in the yard 🌴☀️

・・・

#Homesdotcom #stayhome
#KlineTeamPalmBeach #IAmHereForYou #FromMyFamilytoYours  #ShelterIsEssential #essentialbusiness #stayhealthystaypositive  #TheKeyesCompany #LakeWorthBeach… https://t.co/sZdVXkvH7Q","workin hard yard 🌴☀️ ・・・ homesdotcom stayhome klineteampalmbeach iamhereforyou frommyfamilytoyours shelterisessential essentialbusiness stayhealthystaypositive thekeyescompany lakewohbeach…
","{'hashtags': [{'text': 'Homesdotcom', 'indices': [34, 46]}, {'text': 'stayhome', 'indices': [47, 56]}, {'text': 'KlineTeamPalmBeach', 'indices': [57, 76]}, {'text': 'IAmHereForYou', 'indices': [77, 91]}, {'text': 'FromMyFamilytoYours', 'indices': [92, 112]}, {'text': 'ShelterIsEssential', 'indices': [114, 133]}, {'text': 'essentialbusiness', 'indices': [134, 152]}, {'text': 'stayhealthystaypositive', 'indices': [153, 177]}, {'text': 'TheKeyesCompany', 'indices': [179, 195]}, {'text': 'LakeWorthBeach', 'indices': [196, 211]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sZdVXkvH7Q', 'expanded_url': 'https://www.instagram.com/p/B-sYFAQgRkV/?igshid=839e61ttxeah', 'display_url': 'instagram.com/p/B-sYFAQgRkV/…', 'indices': [213, 236]}]}",0,0,8021,Kline Team PB,16,30,0,35,"Florida, USA","[-80.0587, 26.6197]"
2020-04-08 05:08:09+00:00,1247753074417889281,Trying to get my head around the chromatic wizardry of @JustinDerrico 🔥🎸⚡️🤯 #Guitar #ElectricGuitar #GuitarSolo #Chromatic #LesPaul #GoldTop #GymShort #Quarantine #SaferAtHome #RecordingStudio #Studio… https://t.co/bew05NsLlP,"trying get head around chromatic wizardry justinderrico 🔥🎸⚡️🤯 guitar electricguitar guitarsolo chromatic lespaul goldtop gymsho quarantine saferathome recordingstudio studio…
","{'hashtags': [{'text': 'Guitar', 'indices': [76, 83]}, {'text': 'ElectricGuitar', 'indices': [84, 99]}, {'text': 'GuitarSolo', 'indices': [100, 111]}, {'text': 'Chromatic', 'indices': [112, 122]}, {'text': 'LesPaul', 'indices': [123, 131]}, {'text': 'GoldTop', 'indices': [132, 140]}, {'text': 'GymShort', 'indices': [141, 150]}, {'text': 'Quarantine', 'indices': [151, 162]}, {'text': 'SaferAtHome', 'indices': [163, 175]}, {'text': 'RecordingStudio', 'indices': [176, 192]}, {'text': 'Studio', 'indices': [193, 200]}], 'symbols': [], 'user_mentions': [{'screen_name': 'JustinDerrico', 'name': 'Justin Derrico', 'id': 119783569, 'id_str': '119783569', 'indices': [55, 69]}], 'urls': [{'url': 'https://t.co/bew05NsLlP', 'expanded_url': 'https://www.instagram.com/p/B-tRoyEH_z5/?igshid=vyyvcyscwr2l', 'display_url': 'instagram.com/p/B-tRoyEH_z5/…', 'indices': [202, 225]}]}",1,1,6037,Surfview Studios,123,148,3,568,"Los Angeles, CA","[-118.52679, 34.04709]"
2020-04-08 05:30:35+00:00,1247758720311816195,Ready for the outbreak... #brabususa #mercedes6x6 #6x6 #srautogroup #srauto #thewaitisalmostover #g63 #amg #mercedesbenz @ German Tuning Corporation https://t.co/6WZDnBLEBM,"ready outbreak brabususa mercedesx x srautogroup srauto thewaitisalmostover g amg mercedesbenz german tuning corporation
","{'hashtags': [{'text': 'brabususa', 'indices': [26, 36]}, {'text': 'mercedes6x6', 'indices': [37, 49]}, {'text': '6x6', 'indices': [50, 54]}, {'text': 'srautogroup', 'indices': [55, 67]}, {'text': 'srauto', 'indices': [68, 75]}, {'text': 'thewaitisalmostover', 'indices': [76, 96]}, {'text': 'g63', 'indices': [97, 101]}, {'text': 'amg', 'indices': [102, 106]}, {'text': 'mercedesbenz', 'indices': [107, 120]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/6WZDnBLEBM', 'expanded_url': 'https://www.instagram.com/p/B-tU1JLDgR4/?igshid=1jlccidp65icy', 'display_url': 'instagram.com/p/B-tU1JLDgR4/…', 'indices': [149, 172]}]}",0,1,53011,SR Auto Group,932,15,27,6,"Vancouver, Canada","[-117.84833, 33.69559]"
2020-04-08 05:51:32+00:00,1247763992526770176,"Relaxing on the couch with most of our kitties. There’s no social distancing up in here. We’ve got Fergus, Haggis, Macklin, Lupin and Pawnee. #scottishfold #burmesecat #ragdollcat #sphynxcat #quarantinecats… https://t.co/5PHOsIOCF4","relaxing couch kitties ’ social distancing ’ got fergus haggis macklin lupin pawnee scottishfold burmesecat ragdollcat sphynxcat quarantinecats…
","{'hashtags': [{'text': 'scottishfold', 'indices': [142, 155]}, {'text': 'burmesecat', 'indices': [156, 167]}, {'text': 'ragdollcat', 'indices': [168, 179]}, {'text': 'sphynxcat', 'indices': [180, 190]}, {'text': 'quarantinecats', 'indices': [191, 206]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5PHOsIOCF4', 'expanded_url': 'https://www.instagram.com/p/B-tXOtYgqGl/?igshid=1651pd4dalzon', 'display_url': 'instagram.com/p/B-tXOtYgqGl/…', 'indices': [208, 231]}]}",0,0,6037,ցíղցҽɾ ՏղɑԹՏ,4885,1916,255,951,Los Angeles,"[-118.243, 34.0522]"
2020-04-02 18:01:14+00:00,1245773299872944133,"When golf courses being closed due to COVID-19 just wont do, improvise and let out your passion.  #titleist #golf  #saferathome @ New Berlin, Wisconsin https://t.co/YI8xRusfzo","golf courses closed due wont improvise let passion titleist golf saferathome new berlin wisconsin
","{'hashtags': [{'text': 'titleist', 'indices': [98, 107]}, {'text': 'golf', 'indices': [108, 113]}, {'text': 'saferathome', 'indices': [115, 127]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/YI8xRusfzo', 'expanded_url': 'https://www.instagram.com/p/B-fN98cnfySEt17n8dvWqwO7nAn0erSiilVmuQ0/?igshid=x35ym6zi1xmm', 'display_url': 'instagram.com/p/B-fN98cnfySE…', 'indices': [152, 175]}]}",0,0,55079,Terry Rowinski,264,197,8,5900,"Milwaukee, Wisconsin","[-88.1085, 42.9774]"
2020-04-02 18:23:06+00:00,1245778802665345025,"San Francisco :: San Francisco :: Pelosi announces new select committee to oversee coronavirus response, setting up clash with Trump over $2 trillion law https://t.co/vPy467UXBU Text Squad to 66599 Text Squad to 66599","san francisco san francisco pelosi announces new select committee oversee response setting clash trump trillion law text squad text squad
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vPy467UXBU', 'expanded_url': 'http://dlvr.it/RT3YKg', 'display_url': 'dlvr.it/RT3YKg', 'indices': [154, 177]}]}",0,0,6075,Shaun Haines 力是亮,0,4958,0,7466,"San Francisco, CA","[-122.38733002, 37.73465621]"
2020-04-02 18:48:01+00:00,1245785073250643968,How to do new sibling meetings after birth during Covid-19  https://t.co/ouKk3NNmvG,"new sibling meetings bih
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ouKk3NNmvG', 'expanded_url': 'https://birthandlifephotography.com/blog/how-to-do-new-sibling-meet-and-greets-at-home-for-covid-19', 'display_url': 'birthandlifephotography.com/blog/how-to-do…', 'indices': [60, 83]}]}",0,0,48439,Birth & Life Photography,64,213,2,2829,"Fort Worth, TX","[-97.3227638, 32.901706]"
2020-04-04 20:01:33+00:00,1246528354200797184,"Thanks for al the love on the new music video. I wrote this song long before the destruction of the tornado and before the pandemic shut the word down, but the message is the same no matter what we face. Music is a… https://t.co/ZkKdZcHhct","thanks al love new music video wrote song long destruction tornado pandemic shut word message matter face music a…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZkKdZcHhct', 'expanded_url': 'https://www.instagram.com/p/B-kkqwpliiE/?igshid=17uvmwleiell0', 'display_url': 'instagram.com/p/B-kkqwpliiE/…', 'indices': [216, 239]}]}",0,0,47037,Kathryn F. Hoxie,2246,2397,126,4739,"Nashville, TN","[-86.7837, 36.1651]"
2020-04-04 20:03:10+00:00,1246528761383858176,"Please wear your masks! #statue #masks #covid #globalpandemic #Richfield #MN #Besmartlikethisguy @ Richfield, Minnesota https://t.co/Xqc8KYIcCW","please wear masks statue masks globalpandemic richfield mn besmalikethisguy richfield minnesota
","{'hashtags': [{'text': 'statue', 'indices': [24, 31]}, {'text': 'masks', 'indices': [32, 38]}, {'text': 'covid', 'indices': [39, 45]}, {'text': 'globalpandemic', 'indices': [46, 61]}, {'text': 'Richfield', 'indices': [62, 72]}, {'text': 'MN', 'indices': [73, 76]}, {'text': 'Besmartlikethisguy', 'indices': [77, 96]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Xqc8KYIcCW', 'expanded_url': 'https://www.instagram.com/p/B-klgydBNai/?igshid=16blqfr6x22iy', 'display_url': 'instagram.com/p/B-klgydBNai/…', 'indices': [120, 143]}]}",0,1,6037,CJ Gronner,591,570,25,39282,"Venice, CA","[-93.26792, 44.88109]"
2020-04-04 20:05:09+00:00,1246529260162031616,You can literally tell who wasn’t washing their hands regularly before this Covid outbreak,"literally tell ’ washing hands regularly outbreak
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",0,3,,Beans Da Gawd,1157,759,26,617,,"[-74.06692865, 40.72402954]"
2020-04-04 20:05:09+00:00,1246529260715679745,"Chilling in the garden with the #hounddog who loves #stayathome spring @ North Decatur, Georgia https://t.co/0N173bVAzj","chilling garden hounddog loves stayathome spring noh decatur georgia
","{'hashtags': [{'text': 'hounddog', 'indices': [32, 41]}, {'text': 'stayathome', 'indices': [52, 63]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/0N173bVAzj', 'expanded_url': 'https://www.instagram.com/p/B-klvOmpAc1/?igshid=sc9bfdw5eq6q', 'display_url': 'instagram.com/p/B-klvOmpAc1/…', 'indices': [96, 119]}]}",0,0,13089,Tracie Sanchez,395,1185,10,9278,"Decatur, GA","[-84.2901, 33.8031]"
2020-04-04 20:05:33+00:00,1246529360938631169,"Before COVID-19:

Life was good!

Huge shoutout to villa.amanda She has a distinctive style, with pure energy. What an awesome experience. Thank you! elysianmomentsphotography24 @ Downtown… https://t.co/yHJwLOF18d","life good huge shoutout villaamanda distinctive style pure energy awesome experience thank elysianmomentsphotography downtown…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/yHJwLOF18d', 'expanded_url': 'https://www.instagram.com/p/B-klyEkFE4N-08mapEfJt_YqNbAGYGzZNS48Jo0/?igshid=u4prgodd2mf0', 'display_url': 'instagram.com/p/B-klyEkFE4N-…', 'indices': [190, 213]}]}",0,1,,Isaac,411,383,0,4856,,"[-83.0, 39.9667]"
2020-04-04 20:05:48+00:00,1246529424306180096,"I’ve never been much of a reader, but that’s something I’m trying to change in 2020. My apartment balcony has become one of my new favorite places as of late (thanks corona for cancelling all my plans &amp; forcing me… https://t.co/y2vhmZoCsk","’ never much reader ’ something ’ trying change apament balcony become one new favorite places late thanks cancelling plans amp forcing me…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/y2vhmZoCsk', 'expanded_url': 'https://www.instagram.com/p/B-klz6pDexo/?igshid=12fgv2zc7qpi9', 'display_url': 'instagram.com/p/B-klz6pDexo/…', 'indices': [219, 242]}]}",0,1,47113,Haley Wilkerson,558,523,5,4084,"Jackson, TN","[-88.8208, 35.6331]"
2020-04-04 20:23:52+00:00,1246533970520571910,Some classic comedy from the sister of the year clairecollie Who direct from #alicesprings was able to deliver me a case of #corona. Get it? Fun fact I also used this image as my #zoom background for team happy hour… https://t.co/ghgwImeERO,"classic comedy sister year clairecollie direct alicesprings able deliver case get fun fact also used image zoom background team happy hour…
","{'hashtags': [{'text': 'alicesprings', 'indices': [77, 90]}, {'text': 'corona', 'indices': [124, 131]}, {'text': 'zoom', 'indices': [179, 184]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ghgwImeERO', 'expanded_url': 'https://www.instagram.com/p/B-kn4YzHb5u/?igshid=1gfup0dgqsv4j', 'display_url': 'instagram.com/p/B-kn4YzHb5u/…', 'indices': [217, 240]}]}",0,1,6037,WillCollie,1097,1315,48,359,"Los Angeles, CA","[-118.55617046, 34.03803939]"
2020-04-04 20:28:40+00:00,1246535178840727552,"Still here, still queer.

#hannahsimpson #facemask #covid19 #covi̇d_19 #stayhome #pandemic #quarantine #quarantinelife #socialdistancing #unleaventhecurve #flattenthecurve #lgbtq #transvisibility #whattranslookslike… https://t.co/neZDkZCVR5","still still queer hannahsimpson facemask covi̇d stayhome pandemic quarantine quarantinelife socialdistancing unleaventhecurve flattenthecurve lgbtq transvisibility whattranslookslike…
","{'hashtags': [{'text': 'hannahsimpson', 'indices': [26, 40]}, {'text': 'facemask', 'indices': [41, 50]}, {'text': 'covid19', 'indices': [51, 59]}, {'text': 'covi̇d_19', 'indices': [60, 70]}, {'text': 'stayhome', 'indices': [71, 80]}, {'text': 'pandemic', 'indices': [81, 90]}, {'text': 'quarantine', 'indices': [91, 102]}, {'text': 'quarantinelife', 'indices': [103, 118]}, {'text': 'socialdistancing', 'indices': [119, 136]}, {'text': 'unleaventhecurve', 'indices': [137, 154]}, {'text': 'flattenthecurve', 'indices': [155, 171]}, {'text': 'lgbtq', 'indices': [172, 178]}, {'text': 'transvisibility', 'indices': [179, 195]}, {'text': 'whattranslookslike', 'indices': [196, 215]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/neZDkZCVR5', 'expanded_url': 'https://www.instagram.com/p/B-kobhJHNB4/?igshid=1w5yzl19pq3i9', 'display_url': 'instagram.com/p/B-kobhJHNB4/…', 'indices': [217, 240]}]}",0,4,36061,Hannah Simpson חנה הייה-לב סימפסון,3663,4992,76,5394,"New York, NY","[-74.0064, 40.7142]"
2020-04-04 20:29:29+00:00,1246535384047239169,Let the social distancing party begin! #harleydavidson #fatboy #lego #motorcycles #fortheloveofmotorcycles #harleylifestyle #looktwicesavealife #livetoride #ridetolive #milwaukee #socialdistancing #kickcoronasbutt @… https://t.co/14aWB6OvqN,"let social distancing pay begin harleydavidson fatboy lego motorcycles foheloveofmotorcycles harleylifestyle looktwicesavealife livetoride ridetolive milwaukee socialdistancing kicksbutt …
","{'hashtags': [{'text': 'harleydavidson', 'indices': [39, 54]}, {'text': 'fatboy', 'indices': [55, 62]}, {'text': 'lego', 'indices': [63, 68]}, {'text': 'motorcycles', 'indices': [69, 81]}, {'text': 'fortheloveofmotorcycles', 'indices': [82, 106]}, {'text': 'harleylifestyle', 'indices': [107, 123]}, {'text': 'looktwicesavealife', 'indices': [124, 143]}, {'text': 'livetoride', 'indices': [144, 155]}, {'text': 'ridetolive', 'indices': [156, 167]}, {'text': 'milwaukee', 'indices': [168, 178]}, {'text': 'socialdistancing', 'indices': [179, 196]}, {'text': 'kickcoronasbutt', 'indices': [197, 213]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/14aWB6OvqN', 'expanded_url': 'https://www.instagram.com/p/B-kohchBIsd/?igshid=bkwijz7wd410', 'display_url': 'instagram.com/p/B-kohchBIsd/…', 'indices': [217, 240]}]}",0,0,55079,Shane Hauser,74,225,1,156,"Milwaukee, WI","[-87.9188, 43.0373]"
2020-04-04 20:47:12+00:00,1246539842223255552,When that #QuarantineLife is keeping you from grabbing some hipster avocadotoast...you adapt. The best thing about this is that it only cost less than a $1 in food costs. Be smart. Shop smart. Cook smart. Stay home!… https://t.co/LlGdwG92CG,"quarantinelife keeping grabbing hipster avocadotoastyou adapt best thing cost less food costs sma shop sma cook sma stay home…
","{'hashtags': [{'text': 'QuarantineLife', 'indices': [10, 25]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/LlGdwG92CG', 'expanded_url': 'https://www.instagram.com/p/B-kqjPgn0hP/?igshid=169hk4s84qrr2', 'display_url': 'instagram.com/p/B-kqjPgn0hP/…', 'indices': [217, 240]}]}",0,0,48113,Chef Erik,236,704,17,12540,"Dallas, TX","[-96.7977, 32.7774]"
2020-04-04 20:49:23+00:00,1246540392251752449,"Spring, Summer, Fall, &amp; Winter look for 2020! #covid2020 #corona #coronavirus #thisis2020
#normal #epidemic #quaratine #stayathome #LA #California #LosAngeles #covid19 #pandemic #pandemic2020 @ Los Angeles, California https://t.co/7w7wT7CVw5","spring summer fall amp winter look thisis normal epidemic quaratine stayathome la california losangeles pandemic pandemic los angeles california
","{'hashtags': [{'text': 'covid2020', 'indices': [50, 60]}, {'text': 'corona', 'indices': [61, 68]}, {'text': 'coronavirus', 'indices': [69, 81]}, {'text': 'thisis2020', 'indices': [82, 93]}, {'text': 'normal', 'indices': [94, 101]}, {'text': 'epidemic', 'indices': [102, 111]}, {'text': 'quaratine', 'indices': [112, 122]}, {'text': 'stayathome', 'indices': [123, 134]}, {'text': 'LA', 'indices': [135, 138]}, {'text': 'California', 'indices': [139, 150]}, {'text': 'LosAngeles', 'indices': [151, 162]}, {'text': 'covid19', 'indices': [163, 171]}, {'text': 'pandemic', 'indices': [172, 181]}, {'text': 'pandemic2020', 'indices': [182, 195]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7w7wT7CVw5', 'expanded_url': 'https://www.instagram.com/p/B-kqzPvpYUq/?igshid=109edqqx6oqqb', 'display_url': 'instagram.com/p/B-kqzPvpYUq/…', 'indices': [222, 245]}]}",0,0,48283,Dennis Sosa,176,184,4,975,"Los Angeles, CA, USA","[-118.243, 34.0522]"
2020-04-04 20:50:25+00:00,1246540652311126019,"Teaching the final class of the PHD Research Methods class today. Learning, growing, and advancing leadership in a global pandemic. #stayhome #learningacrossthemiles .  #keeplearning… https://t.co/wQGp28QdfM","teaching final class phd research methods class today learning growing advancing leadership global pandemic stayhome learningacrossthemiles keeplearning…
","{'hashtags': [{'text': 'stayhome', 'indices': [132, 141]}, {'text': 'learningacrossthemiles', 'indices': [142, 165]}, {'text': 'keeplearning', 'indices': [169, 182]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wQGp28QdfM', 'expanded_url': 'https://www.instagram.com/p/B-kq6w5AvpWaJ4Jomfos7oDqMCPrtpHzXL8iXc0/?igshid=ryak6xt0bidy', 'display_url': 'instagram.com/p/B-kq6w5AvpWa…', 'indices': [184, 207]}]}",0,1,17031,Dr. Maria Malayter,349,630,42,342,Chicago,"[-87.63368, 41.88815]"
